(datetime.datetime(2020, 5, 24, 0, 9, 40), 81)
(datetime.datetime(2020, 5, 24, 0, 9, 41), 81)
(datetime.datetime(2020, 5, 24, 0, 9, 42), 80)
(datetime.datetime(2020, 5, 24, 0, 9, 43), 80)
(datetime.datetime(2020, 5, 24, 0, 9, 44), 80)
(datetime.datetime(2020, 5, 24, 0, 9, 45), 82)
(datetime.datetime(2020, 5, 24, 0, 9, 46), 83)
(datetime.datetime(2020, 5, 24, 0, 9, 47), 84)
(datetime.datetime(2020, 5, 24, 0, 9, 48), 87)
(datetime.datetime(2020, 5, 24, 0, 9, 49), 91)
(datetime.datetime(2020, 5, 24, 0, 9, 50), 94)
(datetime.datetime(2020, 5, 24, 0, 9, 51), 98)
(datetime.datetime(2020, 5, 24, 0, 9, 52), 101)
(datetime.datetime(2020, 5, 24, 0, 9, 53), 102)
(datetime.datetime(2020, 5, 24, 0, 9, 54), 102)
(datetime.datetime(2020, 5, 24, 0, 9, 55), 102)
(datetime.datetime(2020, 5, 24, 0, 9, 56), 102)
(datetime.datetime(2020, 5, 24, 0, 9, 57), 102)
(datetime.datetime(2020, 5, 24, 0, 9, 58), 103)
(datetime.datetime(2020, 5, 24, 0, 9, 59), 103)
(datetime.datetime(2020, 5, 24, 0, 10), 103)
(datetime.datetime(2020, 5, 24, 0, 10, 1), 103)
(datetime.datetime(2020, 5, 24, 0, 10, 2), 104)
(datetime.datetime(2020, 5, 24, 0, 10, 3), 106)
(datetime.datetime(2020, 5, 24, 0, 10, 4), 106)
(datetime.datetime(2020, 5, 24, 0, 10, 5), 106)
(datetime.datetime(2020, 5, 24, 0, 10, 6), 107)
(datetime.datetime(2020, 5, 24, 0, 10, 7), 108)
(datetime.datetime(2020, 5, 24, 0, 10, 8), 109)
(datetime.datetime(2020, 5, 24, 0, 10, 9), 111)
(datetime.datetime(2020, 5, 24, 0, 10, 10), 112)
(datetime.datetime(2020, 5, 24, 0, 10, 11), 112)
(datetime.datetime(2020, 5, 24, 0, 10, 12), 112)
(datetime.datetime(2020, 5, 24, 0, 10, 13), 112)
(datetime.datetime(2020, 5, 24, 0, 10, 14), 112)
(datetime.datetime(2020, 5, 24, 0, 10, 15), 112)
(datetime.datetime(2020, 5, 24, 0, 10, 16), 112)
(datetime.datetime(2020, 5, 24, 0, 10, 17), 112)
(datetime.datetime(2020, 5, 24, 0, 10, 18), 113)
(datetime.datetime(2020, 5, 24, 0, 10, 19), 113)
(datetime.datetime(2020, 5, 24, 0, 10, 20), 114)
(datetime.datetime(2020, 5, 24, 0, 10, 21), 115)
(datetime.datetime(2020, 5, 24, 0, 10, 22), 116)
(datetime.datetime(2020, 5, 24, 0, 10, 23), 116)
(datetime.datetime(2020, 5, 24, 0, 10, 24), 115)
(datetime.datetime(2020, 5, 24, 0, 10, 25), 115)
(datetime.datetime(2020, 5, 24, 0, 10, 26), 115)
(datetime.datetime(2020, 5, 24, 0, 10, 27), 109)
(datetime.datetime(2020, 5, 24, 0, 10, 28), 107)
(datetime.datetime(2020, 5, 24, 0, 10, 29), 105)
(datetime.datetime(2020, 5, 24, 0, 10, 30), 102)
(datetime.datetime(2020, 5, 24, 0, 10, 31), 101)
(datetime.datetime(2020, 5, 24, 0, 10, 32), 100)
(datetime.datetime(2020, 5, 24, 0, 10, 33), 99)
(datetime.datetime(2020, 5, 24, 0, 10, 34), 97)
(datetime.datetime(2020, 5, 24, 0, 10, 35), 97)
(datetime.datetime(2020, 5, 24, 0, 10, 36), 98)
(datetime.datetime(2020, 5, 24, 0, 10, 37), 96)
(datetime.datetime(2020, 5, 24, 0, 10, 38), 96)
(datetime.datetime(2020, 5, 24, 0, 10, 39), 95)
(datetime.datetime(2020, 5, 24, 0, 10, 40), 95)
(datetime.datetime(2020, 5, 24, 0, 10, 41), 95)
(datetime.datetime(2020, 5, 24, 0, 10, 42), 95)
(datetime.datetime(2020, 5, 24, 0, 10, 43), 95)
(datetime.datetime(2020, 5, 24, 0, 10, 44), 94)
(datetime.datetime(2020, 5, 24, 0, 10, 45), 93)
(datetime.datetime(2020, 5, 24, 0, 10, 46), 93)
(datetime.datetime(2020, 5, 24, 0, 10, 47), 92)
(datetime.datetime(2020, 5, 24, 0, 10, 48), 92)
(datetime.datetime(2020, 5, 24, 0, 10, 49), 92)
(datetime.datetime(2020, 5, 24, 0, 10, 50), 92)
(datetime.datetime(2020, 5, 24, 0, 10, 51), 92)
(datetime.datetime(2020, 5, 24, 0, 10, 52), 91)
(datetime.datetime(2020, 5, 24, 0, 10, 53), 91)
(datetime.datetime(2020, 5, 24, 0, 10, 54), 91)
(datetime.datetime(2020, 5, 24, 0, 10, 55), 91)
(datetime.datetime(2020, 5, 24, 0, 10, 56), 91)
(datetime.datetime(2020, 5, 24, 0, 10, 57), 91)
(datetime.datetime(2020, 5, 24, 0, 10, 58), 92)
(datetime.datetime(2020, 5, 24, 0, 10, 59), 97)
(datetime.datetime(2020, 5, 24, 0, 11), 102)
(datetime.datetime(2020, 5, 24, 0, 11, 1), 104)
(datetime.datetime(2020, 5, 24, 0, 11, 2), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 3), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 4), 103)
(datetime.datetime(2020, 5, 24, 0, 11, 5), 102)
(datetime.datetime(2020, 5, 24, 0, 11, 6), 101)
(datetime.datetime(2020, 5, 24, 0, 11, 7), 101)
(datetime.datetime(2020, 5, 24, 0, 11, 8), 101)
(datetime.datetime(2020, 5, 24, 0, 11, 9), 101)
(datetime.datetime(2020, 5, 24, 0, 11, 10), 102)
(datetime.datetime(2020, 5, 24, 0, 11, 11), 103)
(datetime.datetime(2020, 5, 24, 0, 11, 12), 103)
(datetime.datetime(2020, 5, 24, 0, 11, 13), 104)
(datetime.datetime(2020, 5, 24, 0, 11, 14), 104)
(datetime.datetime(2020, 5, 24, 0, 11, 15), 104)
(datetime.datetime(2020, 5, 24, 0, 11, 16), 104)
(datetime.datetime(2020, 5, 24, 0, 11, 17), 104)
(datetime.datetime(2020, 5, 24, 0, 11, 18), 104)
(datetime.datetime(2020, 5, 24, 0, 11, 19), 104)
(datetime.datetime(2020, 5, 24, 0, 11, 20), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 21), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 22), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 23), 106)
(datetime.datetime(2020, 5, 24, 0, 11, 24), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 25), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 26), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 27), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 28), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 29), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 30), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 31), 104)
(datetime.datetime(2020, 5, 24, 0, 11, 32), 104)
(datetime.datetime(2020, 5, 24, 0, 11, 33), 103)
(datetime.datetime(2020, 5, 24, 0, 11, 34), 103)
(datetime.datetime(2020, 5, 24, 0, 11, 35), 103)
(datetime.datetime(2020, 5, 24, 0, 11, 36), 103)
(datetime.datetime(2020, 5, 24, 0, 11, 37), 103)
(datetime.datetime(2020, 5, 24, 0, 11, 38), 104)
(datetime.datetime(2020, 5, 24, 0, 11, 39), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 40), 105)
(datetime.datetime(2020, 5, 24, 0, 11, 41), 104)
(datetime.datetime(2020, 5, 24, 0, 11, 42), 103)
(datetime.datetime(2020, 5, 24, 0, 11, 43), 103)
(datetime.datetime(2020, 5, 24, 0, 11, 44), 103)
(datetime.datetime(2020, 5, 24, 0, 11, 45), 104)
(datetime.datetime(2020, 5, 24, 0, 11, 46), 106)
(datetime.datetime(2020, 5, 24, 0, 11, 47), 106)
(datetime.datetime(2020, 5, 24, 0, 11, 48), 106)
(datetime.datetime(2020, 5, 24, 0, 11, 49), 106)
(datetime.datetime(2020, 5, 24, 0, 11, 50), 106)
(datetime.datetime(2020, 5, 24, 0, 11, 51), 107)
(datetime.datetime(2020, 5, 24, 0, 11, 52), 107)
(datetime.datetime(2020, 5, 24, 0, 11, 53), 107)
(datetime.datetime(2020, 5, 24, 0, 11, 54), 108)
(datetime.datetime(2020, 5, 24, 0, 11, 55), 109)
(datetime.datetime(2020, 5, 24, 0, 11, 56), 109)
(datetime.datetime(2020, 5, 24, 0, 11, 57), 110)
(datetime.datetime(2020, 5, 24, 0, 11, 58), 110)
(datetime.datetime(2020, 5, 24, 0, 11, 59), 111)
(datetime.datetime(2020, 5, 24, 0, 12), 111)
(datetime.datetime(2020, 5, 24, 0, 12, 1), 111)
(datetime.datetime(2020, 5, 24, 0, 12, 2), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 3), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 4), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 5), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 6), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 7), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 8), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 9), 114)
(datetime.datetime(2020, 5, 24, 0, 12, 10), 115)
(datetime.datetime(2020, 5, 24, 0, 12, 11), 115)
(datetime.datetime(2020, 5, 24, 0, 12, 12), 116)
(datetime.datetime(2020, 5, 24, 0, 12, 13), 118)
(datetime.datetime(2020, 5, 24, 0, 12, 14), 118)
(datetime.datetime(2020, 5, 24, 0, 12, 15), 120)
(datetime.datetime(2020, 5, 24, 0, 12, 16), 122)
(datetime.datetime(2020, 5, 24, 0, 12, 17), 123)
(datetime.datetime(2020, 5, 24, 0, 12, 18), 124)
(datetime.datetime(2020, 5, 24, 0, 12, 19), 123)
(datetime.datetime(2020, 5, 24, 0, 12, 20), 122)
(datetime.datetime(2020, 5, 24, 0, 12, 21), 117)
(datetime.datetime(2020, 5, 24, 0, 12, 22), 115)
(datetime.datetime(2020, 5, 24, 0, 12, 23), 115)
(datetime.datetime(2020, 5, 24, 0, 12, 24), 114)
(datetime.datetime(2020, 5, 24, 0, 12, 25), 114)
(datetime.datetime(2020, 5, 24, 0, 12, 26), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 27), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 28), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 29), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 30), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 31), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 32), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 33), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 34), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 35), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 36), 114)
(datetime.datetime(2020, 5, 24, 0, 12, 37), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 38), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 39), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 40), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 41), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 42), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 43), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 44), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 45), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 46), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 47), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 48), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 49), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 50), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 51), 112)
(datetime.datetime(2020, 5, 24, 0, 12, 52), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 53), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 54), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 55), 114)
(datetime.datetime(2020, 5, 24, 0, 12, 56), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 57), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 58), 113)
(datetime.datetime(2020, 5, 24, 0, 12, 59), 113)
(datetime.datetime(2020, 5, 24, 0, 13), 113)
(datetime.datetime(2020, 5, 24, 0, 13, 1), 113)
(datetime.datetime(2020, 5, 24, 0, 13, 2), 113)
(datetime.datetime(2020, 5, 24, 0, 13, 3), 113)
(datetime.datetime(2020, 5, 24, 0, 13, 4), 113)
(datetime.datetime(2020, 5, 24, 0, 13, 5), 112)
(datetime.datetime(2020, 5, 24, 0, 13, 6), 110)
(datetime.datetime(2020, 5, 24, 0, 13, 7), 109)
(datetime.datetime(2020, 5, 24, 0, 13, 8), 110)
(datetime.datetime(2020, 5, 24, 0, 13, 9), 110)
(datetime.datetime(2020, 5, 24, 0, 13, 10), 109)
(datetime.datetime(2020, 5, 24, 0, 13, 11), 109)
(datetime.datetime(2020, 5, 24, 0, 13, 12), 109)
(datetime.datetime(2020, 5, 24, 0, 13, 13), 109)
(datetime.datetime(2020, 5, 24, 0, 13, 14), 110)
(datetime.datetime(2020, 5, 24, 0, 13, 15), 110)
(datetime.datetime(2020, 5, 24, 0, 13, 16), 110)
(datetime.datetime(2020, 5, 24, 0, 13, 17), 110)
(datetime.datetime(2020, 5, 24, 0, 13, 18), 110)
(datetime.datetime(2020, 5, 24, 0, 13, 19), 110)
(datetime.datetime(2020, 5, 24, 0, 13, 20), 110)
(datetime.datetime(2020, 5, 24, 0, 13, 21), 110)
(datetime.datetime(2020, 5, 24, 0, 13, 22), 111)
(datetime.datetime(2020, 5, 24, 0, 13, 23), 111)
(datetime.datetime(2020, 5, 24, 0, 13, 24), 111)
(datetime.datetime(2020, 5, 24, 0, 13, 25), 114)
(datetime.datetime(2020, 5, 24, 0, 13, 26), 115)
(datetime.datetime(2020, 5, 24, 0, 13, 27), 116)
(datetime.datetime(2020, 5, 24, 0, 13, 28), 117)
(datetime.datetime(2020, 5, 24, 0, 13, 29), 119)
(datetime.datetime(2020, 5, 24, 0, 13, 30), 120)
(datetime.datetime(2020, 5, 24, 0, 13, 31), 121)
(datetime.datetime(2020, 5, 24, 0, 13, 32), 122)
(datetime.datetime(2020, 5, 24, 0, 13, 33), 123)
(datetime.datetime(2020, 5, 24, 0, 13, 34), 123)
(datetime.datetime(2020, 5, 24, 0, 13, 35), 123)
(datetime.datetime(2020, 5, 24, 0, 13, 36), 123)
(datetime.datetime(2020, 5, 24, 0, 13, 37), 122)
(datetime.datetime(2020, 5, 24, 0, 13, 38), 121)
(datetime.datetime(2020, 5, 24, 0, 13, 39), 115)
(datetime.datetime(2020, 5, 24, 0, 13, 40), 113)
(datetime.datetime(2020, 5, 24, 0, 13, 41), 113)
(datetime.datetime(2020, 5, 24, 0, 13, 42), 112)
(datetime.datetime(2020, 5, 24, 0, 13, 43), 112)
(datetime.datetime(2020, 5, 24, 0, 13, 44), 112)
(datetime.datetime(2020, 5, 24, 0, 13, 45), 112)
(datetime.datetime(2020, 5, 24, 0, 13, 46), 112)
(datetime.datetime(2020, 5, 24, 0, 13, 47), 112)
(datetime.datetime(2020, 5, 24, 0, 13, 48), 112)
(datetime.datetime(2020, 5, 24, 0, 13, 49), 113)
(datetime.datetime(2020, 5, 24, 0, 13, 50), 114)
(datetime.datetime(2020, 5, 24, 0, 13, 51), 114)
(datetime.datetime(2020, 5, 24, 0, 13, 52), 114)
(datetime.datetime(2020, 5, 24, 0, 13, 53), 114)
(datetime.datetime(2020, 5, 24, 0, 13, 54), 114)
(datetime.datetime(2020, 5, 24, 0, 13, 55), 114)
(datetime.datetime(2020, 5, 24, 0, 13, 56), 114)
(datetime.datetime(2020, 5, 24, 0, 13, 57), 115)
(datetime.datetime(2020, 5, 24, 0, 13, 58), 115)
(datetime.datetime(2020, 5, 24, 0, 13, 59), 114)
(datetime.datetime(2020, 5, 24, 0, 14), 113)
(datetime.datetime(2020, 5, 24, 0, 14, 1), 113)
(datetime.datetime(2020, 5, 24, 0, 14, 2), 113)
(datetime.datetime(2020, 5, 24, 0, 14, 3), 112)
(datetime.datetime(2020, 5, 24, 0, 14, 4), 112)
(datetime.datetime(2020, 5, 24, 0, 14, 5), 112)
(datetime.datetime(2020, 5, 24, 0, 14, 6), 111)
(datetime.datetime(2020, 5, 24, 0, 14, 7), 111)
(datetime.datetime(2020, 5, 24, 0, 14, 8), 111)
(datetime.datetime(2020, 5, 24, 0, 14, 9), 111)
(datetime.datetime(2020, 5, 24, 0, 14, 10), 111)
(datetime.datetime(2020, 5, 24, 0, 14, 11), 111)
(datetime.datetime(2020, 5, 24, 0, 14, 12), 110)
(datetime.datetime(2020, 5, 24, 0, 14, 13), 110)
(datetime.datetime(2020, 5, 24, 0, 14, 14), 110)
(datetime.datetime(2020, 5, 24, 0, 14, 15), 110)
(datetime.datetime(2020, 5, 24, 0, 14, 16), 110)
(datetime.datetime(2020, 5, 24, 0, 14, 17), 110)
(datetime.datetime(2020, 5, 24, 0, 14, 18), 110)
(datetime.datetime(2020, 5, 24, 0, 14, 19), 111)
(datetime.datetime(2020, 5, 24, 0, 14, 20), 112)
(datetime.datetime(2020, 5, 24, 0, 14, 21), 114)
(datetime.datetime(2020, 5, 24, 0, 14, 22), 114)
(datetime.datetime(2020, 5, 24, 0, 14, 23), 114)
(datetime.datetime(2020, 5, 24, 0, 14, 24), 114)
(datetime.datetime(2020, 5, 24, 0, 14, 25), 113)
(datetime.datetime(2020, 5, 24, 0, 14, 26), 113)
(datetime.datetime(2020, 5, 24, 0, 14, 27), 112)
(datetime.datetime(2020, 5, 24, 0, 14, 28), 111)
(datetime.datetime(2020, 5, 24, 0, 14, 29), 111)
(datetime.datetime(2020, 5, 24, 0, 14, 30), 112)
(datetime.datetime(2020, 5, 24, 0, 14, 31), 113)
(datetime.datetime(2020, 5, 24, 0, 14, 32), 113)
(datetime.datetime(2020, 5, 24, 0, 14, 33), 114)
(datetime.datetime(2020, 5, 24, 0, 14, 34), 114)
(datetime.datetime(2020, 5, 24, 0, 14, 35), 114)
(datetime.datetime(2020, 5, 24, 0, 14, 36), 114)
(datetime.datetime(2020, 5, 24, 0, 14, 37), 117)
(datetime.datetime(2020, 5, 24, 0, 14, 38), 118)
(datetime.datetime(2020, 5, 24, 0, 14, 39), 118)
(datetime.datetime(2020, 5, 24, 0, 14, 40), 118)
(datetime.datetime(2020, 5, 24, 0, 14, 41), 119)
(datetime.datetime(2020, 5, 24, 0, 14, 42), 117)
(datetime.datetime(2020, 5, 24, 0, 14, 43), 117)
(datetime.datetime(2020, 5, 24, 0, 14, 44), 117)
(datetime.datetime(2020, 5, 24, 0, 14, 45), 116)
(datetime.datetime(2020, 5, 24, 0, 14, 46), 116)
(datetime.datetime(2020, 5, 24, 0, 14, 47), 115)
(datetime.datetime(2020, 5, 24, 0, 14, 48), 114)
(datetime.datetime(2020, 5, 24, 0, 14, 49), 114)
(datetime.datetime(2020, 5, 24, 0, 14, 50), 114)
(datetime.datetime(2020, 5, 24, 0, 14, 51), 116)
(datetime.datetime(2020, 5, 24, 0, 14, 52), 117)
(datetime.datetime(2020, 5, 24, 0, 14, 53), 117)
(datetime.datetime(2020, 5, 24, 0, 14, 54), 116)
(datetime.datetime(2020, 5, 24, 0, 14, 55), 116)
(datetime.datetime(2020, 5, 24, 0, 14, 56), 116)
(datetime.datetime(2020, 5, 24, 0, 14, 57), 116)
(datetime.datetime(2020, 5, 24, 0, 14, 58), 116)
(datetime.datetime(2020, 5, 24, 0, 14, 59), 116)
(datetime.datetime(2020, 5, 24, 0, 15), 116)
(datetime.datetime(2020, 5, 24, 0, 15, 1), 115)
(datetime.datetime(2020, 5, 24, 0, 15, 2), 115)
(datetime.datetime(2020, 5, 24, 0, 15, 3), 115)
(datetime.datetime(2020, 5, 24, 0, 15, 4), 116)
(datetime.datetime(2020, 5, 24, 0, 15, 5), 116)
(datetime.datetime(2020, 5, 24, 0, 15, 6), 115)
(datetime.datetime(2020, 5, 24, 0, 15, 7), 114)
(datetime.datetime(2020, 5, 24, 0, 15, 8), 113)
(datetime.datetime(2020, 5, 24, 0, 15, 9), 113)
(datetime.datetime(2020, 5, 24, 0, 15, 10), 114)
(datetime.datetime(2020, 5, 24, 0, 15, 11), 114)
(datetime.datetime(2020, 5, 24, 0, 15, 12), 115)
(datetime.datetime(2020, 5, 24, 0, 15, 13), 116)
(datetime.datetime(2020, 5, 24, 0, 15, 14), 116)
(datetime.datetime(2020, 5, 24, 0, 15, 15), 117)
(datetime.datetime(2020, 5, 24, 0, 15, 16), 117)
(datetime.datetime(2020, 5, 24, 0, 15, 17), 119)
(datetime.datetime(2020, 5, 24, 0, 15, 18), 120)
(datetime.datetime(2020, 5, 24, 0, 15, 19), 122)
(datetime.datetime(2020, 5, 24, 0, 15, 20), 123)
(datetime.datetime(2020, 5, 24, 0, 15, 21), 124)
(datetime.datetime(2020, 5, 24, 0, 15, 22), 124)
(datetime.datetime(2020, 5, 24, 0, 15, 23), 124)
(datetime.datetime(2020, 5, 24, 0, 15, 24), 124)
(datetime.datetime(2020, 5, 24, 0, 15, 25), 125)
(datetime.datetime(2020, 5, 24, 0, 15, 26), 124)
(datetime.datetime(2020, 5, 24, 0, 15, 27), 122)
(datetime.datetime(2020, 5, 24, 0, 15, 28), 121)
(datetime.datetime(2020, 5, 24, 0, 15, 29), 121)
(datetime.datetime(2020, 5, 24, 0, 15, 30), 121)
(datetime.datetime(2020, 5, 24, 0, 15, 31), 121)
(datetime.datetime(2020, 5, 24, 0, 15, 32), 120)
(datetime.datetime(2020, 5, 24, 0, 15, 33), 120)
(datetime.datetime(2020, 5, 24, 0, 15, 34), 119)
(datetime.datetime(2020, 5, 24, 0, 15, 35), 117)
(datetime.datetime(2020, 5, 24, 0, 15, 36), 117)
(datetime.datetime(2020, 5, 24, 0, 15, 37), 116)
(datetime.datetime(2020, 5, 24, 0, 15, 38), 117)
(datetime.datetime(2020, 5, 24, 0, 15, 39), 117)
(datetime.datetime(2020, 5, 24, 0, 15, 40), 117)
(datetime.datetime(2020, 5, 24, 0, 15, 41), 117)
(datetime.datetime(2020, 5, 24, 0, 15, 42), 118)
(datetime.datetime(2020, 5, 24, 0, 15, 43), 121)
(datetime.datetime(2020, 5, 24, 0, 15, 44), 122)
(datetime.datetime(2020, 5, 24, 0, 15, 45), 122)
(datetime.datetime(2020, 5, 24, 0, 15, 46), 122)
(datetime.datetime(2020, 5, 24, 0, 15, 47), 122)
(datetime.datetime(2020, 5, 24, 0, 15, 48), 122)
(datetime.datetime(2020, 5, 24, 0, 15, 49), 122)
(datetime.datetime(2020, 5, 24, 0, 15, 50), 122)
(datetime.datetime(2020, 5, 24, 0, 15, 51), 122)
(datetime.datetime(2020, 5, 24, 0, 15, 52), 123)
(datetime.datetime(2020, 5, 24, 0, 15, 53), 124)
(datetime.datetime(2020, 5, 24, 0, 15, 54), 125)
(datetime.datetime(2020, 5, 24, 0, 15, 55), 125)
(datetime.datetime(2020, 5, 24, 0, 15, 56), 125)
(datetime.datetime(2020, 5, 24, 0, 15, 57), 125)
(datetime.datetime(2020, 5, 24, 0, 15, 58), 125)
(datetime.datetime(2020, 5, 24, 0, 15, 59), 125)
(datetime.datetime(2020, 5, 24, 0, 16), 128)
(datetime.datetime(2020, 5, 24, 0, 16, 1), 131)
(datetime.datetime(2020, 5, 24, 0, 16, 2), 132)
(datetime.datetime(2020, 5, 24, 0, 16, 3), 133)
(datetime.datetime(2020, 5, 24, 0, 16, 4), 134)
(datetime.datetime(2020, 5, 24, 0, 16, 5), 134)
(datetime.datetime(2020, 5, 24, 0, 16, 6), 134)
(datetime.datetime(2020, 5, 24, 0, 16, 7), 134)
(datetime.datetime(2020, 5, 24, 0, 16, 8), 134)
(datetime.datetime(2020, 5, 24, 0, 16, 9), 134)
(datetime.datetime(2020, 5, 24, 0, 16, 10), 134)
(datetime.datetime(2020, 5, 24, 0, 16, 11), 134)
(datetime.datetime(2020, 5, 24, 0, 16, 12), 135)
(datetime.datetime(2020, 5, 24, 0, 16, 13), 135)
(datetime.datetime(2020, 5, 24, 0, 16, 14), 135)
(datetime.datetime(2020, 5, 24, 0, 16, 15), 135)
(datetime.datetime(2020, 5, 24, 0, 16, 16), 135)
(datetime.datetime(2020, 5, 24, 0, 16, 17), 132)
(datetime.datetime(2020, 5, 24, 0, 16, 18), 133)
(datetime.datetime(2020, 5, 24, 0, 16, 19), 133)
