(datetime.datetime(2020, 5, 24, 0, 14, 31), (27.740596, 111.339357))
(datetime.datetime(2020, 5, 24, 0, 14, 32), (27.740585, 111.33929))
(datetime.datetime(2020, 5, 24, 0, 14, 33), (27.740598, 111.339194))
(datetime.datetime(2020, 5, 24, 0, 14, 34), (27.74064, 111.339064))
(datetime.datetime(2020, 5, 24, 0, 14, 35), (27.740608, 111.338996))
(datetime.datetime(2020, 5, 24, 0, 14, 36), (27.740623, 111.338905))
(datetime.datetime(2020, 5, 24, 0, 14, 37), (27.740652, 111.338792))
(datetime.datetime(2020, 5, 24, 0, 14, 38), (27.740693, 111.338671))
(datetime.datetime(2020, 5, 24, 0, 14, 39), (27.740672, 111.338609))
(datetime.datetime(2020, 5, 24, 0, 14, 40), (27.74068, 111.338523))
(datetime.datetime(2020, 5, 24, 0, 14, 41), (27.740694, 111.338418))
(datetime.datetime(2020, 5, 24, 0, 14, 42), (27.740692, 111.338341))
(datetime.datetime(2020, 5, 24, 0, 14, 43), (27.740675, 111.338285))
(datetime.datetime(2020, 5, 24, 0, 14, 44), (27.740656, 111.338214))
(datetime.datetime(2020, 5, 24, 0, 14, 45), (27.740662, 111.338134))
(datetime.datetime(2020, 5, 24, 0, 14, 46), (27.740666, 111.338061))
(datetime.datetime(2020, 5, 24, 0, 14, 47), (27.740674, 111.337981))
(datetime.datetime(2020, 5, 24, 0, 14, 48), (27.740689, 111.3379))
(datetime.datetime(2020, 5, 24, 0, 14, 49), (27.740663, 111.337841))
(datetime.datetime(2020, 5, 24, 0, 14, 50), (27.740658, 111.337773))
(datetime.datetime(2020, 5, 24, 0, 14, 51), (27.74065, 111.33771))
(datetime.datetime(2020, 5, 24, 0, 14, 52), (27.740635, 111.33763))
(datetime.datetime(2020, 5, 24, 0, 14, 53), (27.740638, 111.337559))
(datetime.datetime(2020, 5, 24, 0, 14, 54), (27.740635, 111.337489))
(datetime.datetime(2020, 5, 24, 0, 14, 55), (27.740641, 111.337398))
(datetime.datetime(2020, 5, 24, 0, 14, 56), (27.74063, 111.337331))
(datetime.datetime(2020, 5, 24, 0, 14, 57), (27.740621, 111.33724))
(datetime.datetime(2020, 5, 24, 0, 14, 58), (27.740643, 111.337153))
(datetime.datetime(2020, 5, 24, 0, 14, 59), (27.740645, 111.337067))
(datetime.datetime(2020, 5, 24, 0, 15), (27.740661, 111.336948))
(datetime.datetime(2020, 5, 24, 0, 15, 1), (27.740674, 111.336868))
(datetime.datetime(2020, 5, 24, 0, 15, 2), (27.740672, 111.336793))
(datetime.datetime(2020, 5, 24, 0, 15, 3), (27.740676, 111.336719))
(datetime.datetime(2020, 5, 24, 0, 15, 4), (27.74069, 111.336638))
(datetime.datetime(2020, 5, 24, 0, 15, 5), (27.740694, 111.336574))
(datetime.datetime(2020, 5, 24, 0, 15, 6), (27.740703, 111.336505))
(datetime.datetime(2020, 5, 24, 0, 15, 7), (27.740734, 111.336396))
(datetime.datetime(2020, 5, 24, 0, 15, 8), (27.740705, 111.33633))
(datetime.datetime(2020, 5, 24, 0, 15, 9), (27.740704, 111.336273))
