((27.811442, 111.33449), 155)
((27.811486, 111.334534), 154)
((27.811533, 111.334573), 154)
((27.811577, 111.334616), 151)
((27.811623, 111.334673), 151)
((27.811674, 111.334713), 150)
((27.811721, 111.33476), 150)
((27.811773, 111.334809), 151)
((27.811821, 111.334849), 150)
((27.81187, 111.334886), 149)
((27.81193, 111.33493), 149)
((27.811993, 111.334983), 149)
((27.812058, 111.335032), 149)
((27.812131, 111.335083), 149)
((27.812202, 111.335119), 149)
((27.812294, 111.33517), 149)
((27.812368, 111.33521), 148)
((27.812447, 111.335269), 147)
((27.812529, 111.335321), 147)
((27.812593, 111.335369), 146)
((27.812664, 111.335414), 146)
((27.812718, 111.335459), 146)
((27.812792, 111.335515), 148)
((27.812864, 111.335541), 149)
((27.812936, 111.335589), 150)
((27.812993, 111.335626), 150)
((27.813067, 111.335663), 150)
((27.813121, 111.335686), 150)
((27.813186, 111.335719), 149)
((27.813258, 111.335773), 149)
((27.813316, 111.33581), 149)
((27.813369, 111.335846), 149)
((27.813425, 111.33588), 149)
((27.81348, 111.335909), 149)
((27.813544, 111.335955), 149)
((27.8136, 111.33598), 148)
((27.81366, 111.336016), 148)
((27.813702, 111.336028), 148)
((27.813768, 111.336073), 147)
((27.813827, 111.336126), 147)
((27.813898, 111.336153), 146)
((27.813963, 111.336201), 146)
((27.814014, 111.336221), 145)
((27.814071, 111.336238), 145)
((27.814145, 111.336287), 145)
((27.81422, 111.336316), 145)
((27.814305, 111.336345), 143)
((27.81437, 111.336373), 143)
((27.814441, 111.336404), 143)
((27.814538, 111.336463), 143)
((27.814616, 111.336496), 143)
((27.814688, 111.336512), 143)
((27.814758, 111.336532), 140)
((27.814837, 111.336546), 139)
((27.81491, 111.33654), 140)
((27.814992, 111.33655), 141)
((27.815061, 111.336548), 142)
((27.815141, 111.33655), 142)
((27.815217, 111.336545), 142)
((27.815291, 111.336543), 142)
((27.815378, 111.336514), 141)
((27.815447, 111.336499), 141)
((27.815532, 111.336499), 141)
((27.815602, 111.336492), 141)
((27.815657, 111.336487), 140)
((27.815717, 111.33648), 141)
((27.81578, 111.33648), 141)
((27.815831, 111.336457), 141)
((27.815884, 111.336438), 142)
((27.815922, 111.336427), 142)
((27.815974, 111.336425), 142)
((27.81602, 111.336418), 142)
((27.816066, 111.336398), 142)
((27.81611, 111.336396), 142)
((27.816156, 111.33639), 142)
((27.816209, 111.336377), 142)
((27.816264, 111.336365), 144)
((27.816305, 111.336369), 149)
((27.816335, 111.336363), 151)
((27.816382, 111.336333), 153)
((27.816417, 111.336323), 154)
((27.816465, 111.336315), 155)
((27.816494, 111.336318), 156)
((27.816532, 111.336314), 157)
((27.816589, 111.336289), 158)
((27.816648, 111.33626), 159)
((27.816679, 111.336251), 159)
((27.816716, 111.336248), 159)
((27.816781, 111.336279), 159)
((27.816814, 111.336279), 159)
((27.816846, 111.336271), 159)
((27.816881, 111.336283), 159)
((27.816938, 111.336304), 159)
((27.816969, 111.336308), 159)
((27.817024, 111.336351), 160)
((27.817068, 111.336373), 160)
((27.817114, 111.336378), 162)
((27.817143, 111.336405), 163)
((27.817174, 111.336428), 164)
((27.817218, 111.336455), 164)
((27.817254, 111.336468), 164)
((27.817321, 111.336522), 164)
((27.817351, 111.336538), 164)
((27.817415, 111.336542), 164)
((27.817458, 111.336565), 164)
((27.817507, 111.33658), 164)
((27.817558, 111.336581), 163)
((27.817589, 111.33659), 161)
((27.817643, 111.336624), 160)
((27.817685, 111.336626), 159)
((27.817736, 111.33665), 158)
((27.817781, 111.336667), 157)
((27.817823, 111.336677), 156)
((27.817866, 111.336689), 156)
((27.817906, 111.336718), 156)
((27.817955, 111.336745), 155)
((27.818006, 111.336771), 155)
((27.818065, 111.336814), 154)
((27.818116, 111.33684), 154)
((27.818163, 111.336861), 153)
((27.818226, 111.336877), 153)
((27.818281, 111.336903), 153)
((27.818352, 111.336945), 152)
((27.81842, 111.336967), 152)
((27.818483, 111.336988), 152)
((27.818554, 111.337015), 152)
((27.818625, 111.33705), 152)
((27.818697, 111.337077), 152)
((27.818778, 111.337127), 152)
((27.818855, 111.337163), 152)
((27.818917, 111.33719), 152)
((27.818986, 111.337214), 152)
((27.819065, 111.337229), 151)
((27.819136, 111.337261), 151)
((27.819195, 111.337285), 151)
((27.819266, 111.337323), 151)
((27.819338, 111.33734), 157)
((27.819402, 111.337355), 157)
((27.819475, 111.337365), 156)
((27.81955, 111.337382), 156)
((27.819613, 111.337393), 156)
((27.819676, 111.337399), 155)
((27.819737, 111.337414), 155)
((27.819803, 111.3374), 154)
((27.819864, 111.337378), 154)
((27.819925, 111.337368), 153)
((27.819982, 111.337362), 152)
((27.820052, 111.337353), 152)
((27.820112, 111.337347), 151)
((27.820176, 111.337342), 151)
((27.820246, 111.337329), 150)
((27.820302, 111.337337), 149)
((27.820384, 111.337301), 149)
((27.820446, 111.337308), 149)
((27.820528, 111.337269), 149)
((27.820603, 111.337257), 148)
((27.820683, 111.337242), 147)
((27.820762, 111.337251), 147)
((27.820839, 111.337249), 147)
((27.820902, 111.33724), 146)
((27.820981, 111.337218), 146)
((27.821058, 111.337192), 145)
((27.821116, 111.337211), 145)
((27.821194, 111.3372), 145)
((27.821276, 111.337205), 145)
((27.821363, 111.337202), 144)
((27.82143, 111.337214), 143)
((27.821508, 111.337225), 143)
((27.821576, 111.337242), 143)
((27.821656, 111.337259), 143)
((27.82174, 111.337289), 142)
((27.821823, 111.33731), 141)
((27.821898, 111.33733), 142)
((27.821974, 111.337362), 142)
((27.822036, 111.337372), 140)
((27.822121, 111.337412), 140)
((27.822193, 111.337428), 141)
((27.822259, 111.337437), 141)
((27.822344, 111.337466), 140)
((27.822431, 111.337508), 140)
((27.822511, 111.337548), 140)
((27.822585, 111.337562), 140)
((27.822666, 111.3376), 140)
((27.822729, 111.337621), 141)
((27.822808, 111.337655), 143)
((27.822878, 111.337674), 144)
((27.822955, 111.337688), 146)
((27.823032, 111.337689), 147)
((27.823106, 111.33771), 147)
((27.823181, 111.337712), 148)
((27.82325, 111.337732), 148)
((27.823312, 111.337751), 148)
((27.823381, 111.337772), 149)
((27.823442, 111.337791), 149)
((27.823509, 111.337816), 148)
((27.823598, 111.337831), 148)
((27.823656, 111.33784), 148)
((27.823712, 111.337856), 148)
((27.823764, 111.337866), 148)
((27.823818, 111.337854), 148)
((27.823876, 111.337855), 148)
((27.823944, 111.337851), 148)
((27.824017, 111.337849), 148)
((27.82407, 111.337864), 148)
((27.824146, 111.337863), 148)
((27.824224, 111.337879), 147)
((27.824296, 111.337868), 147)
((27.824362, 111.337874), 147)
((27.82445, 111.337862), 147)
((27.824515, 111.337876), 147)
((27.824608, 111.337852), 154)
((27.824672, 111.337851), 155)
((27.824735, 111.337859), 155)
((27.824796, 111.33789), 156)
((27.824877, 111.337879), 158)
((27.824947, 111.337882), 157)
((27.825019, 111.337885), 157)
((27.825098, 111.337876), 157)
((27.825152, 111.337875), 157)
((27.825211, 111.337874), 157)
((27.825268, 111.337873), 157)
((27.82532, 111.337865), 157)
((27.825383, 111.33787), 156)
((27.825446, 111.337875), 156)
((27.825498, 111.337871), 157)
((27.825559, 111.337874), 157)
((27.825615, 111.337881), 157)
((27.825659, 111.337901), 156)
((27.825714, 111.337912), 156)
((27.825794, 111.337921), 155)
((27.825864, 111.337913), 154)
((27.825929, 111.337928), 153)
((27.825994, 111.33794), 152)
((27.826056, 111.337956), 150)
((27.826112, 111.337975), 148)
((27.826172, 111.337998), 147)
((27.826251, 111.337989), 146)
((27.826315, 111.337978), 146)
((27.826393, 111.337992), 145)
((27.82645, 111.338001), 145)
((27.826509, 111.338004), 144)
((27.826567, 111.33801), 145)
((27.826639, 111.338034), 145)
((27.826696, 111.338071), 144)
((27.826766, 111.338103), 144)
((27.826827, 111.338126), 144)
((27.826891, 111.338149), 144)
((27.826975, 111.338152), 144)
((27.827076, 111.338169), 144)
((27.827153, 111.338196), 143)
((27.827234, 111.338223), 143)
((27.827336, 111.338249), 143)
((27.827442, 111.338277), 143)
((27.827522, 111.338267), 143)
((27.827607, 111.338291), 143)
((27.827687, 111.338315), 142)
((27.827769, 111.338335), 142)
((27.827833, 111.338356), 142)
((27.827897, 111.338378), 142)
((27.82797, 111.338396), 142)
((27.828025, 111.338424), 142)
((27.828073, 111.33846), 142)
((27.828146, 111.338495), 144)
((27.828189, 111.338527), 149)
((27.82825, 111.338564), 150)
((27.828298, 111.33859), 150)
((27.828347, 111.338596), 150)
((27.828401, 111.338614), 151)
((27.828456, 111.338653), 151)
((27.82852, 111.338699), 151)
((27.828568, 111.338741), 151)
((27.828625, 111.33878), 151)
((27.828677, 111.338824), 151)
((27.828725, 111.338878), 151)
((27.828772, 111.338914), 151)
((27.828824, 111.338949), 151)
((27.82888, 111.338983), 151)
((27.828936, 111.339027), 151)
((27.828991, 111.339072), 151)
((27.829047, 111.339118), 151)
((27.829106, 111.339168), 155)
((27.82917, 111.3392), 156)
((27.829214, 111.339242), 155)
((27.829268, 111.339297), 155)
((27.829315, 111.339339), 155)
((27.829366, 111.339385), 156)
((27.82942, 111.339428), 156)
((27.829469, 111.33947), 156)
((27.82952, 111.339487), 157)
((27.829584, 111.339569), 157)
((27.829629, 111.339605), 156)
((27.829679, 111.339649), 156)
((27.829722, 111.339678), 156)
((27.829775, 111.339745), 155)
((27.829838, 111.339785), 155)
((27.82989, 111.339817), 154)
((27.829936, 111.339846), 154)
((27.829987, 111.339883), 153)
((27.830043, 111.339931), 152)
((27.830097, 111.339971), 151)
((27.830148, 111.340013), 151)
((27.830206, 111.34006), 151)
((27.830264, 111.3401), 151)
((27.830332, 111.340126), 150)
((27.830384, 111.340166), 149)
((27.830443, 111.340231), 150)
((27.830504, 111.340279), 150)
((27.830558, 111.340333), 150)
((27.830619, 111.340376), 150)
((27.830676, 111.34042), 149)
((27.83074, 111.340452), 148)
((27.830809, 111.340512), 147)
((27.830871, 111.340544), 146)
((27.830928, 111.340592), 146)
((27.830998, 111.340634), 146)
((27.831061, 111.340668), 146)
((27.831128, 111.340709), 145)
((27.831189, 111.340756), 144)
((27.831246, 111.3408), 144)
((27.831295, 111.340834), 144)
((27.831357, 111.340876), 143)
((27.831431, 111.340917), 143)
((27.831515, 111.34097), 143)
((27.831582, 111.341021), 142)
((27.831659, 111.341071), 141)
((27.831727, 111.34112), 141)
((27.831807, 111.341167), 141)
((27.831881, 111.341201), 141)
((27.831945, 111.341231), 140)
((27.832008, 111.341266), 140)
((27.83207, 111.341298), 141)
((27.832144, 111.341344), 140)
((27.832214, 111.341384), 140)
((27.832278, 111.341433), 141)
((27.832341, 111.341473), 141)
((27.83241, 111.341487), 141)
((27.832489, 111.341529), 141)
((27.832533, 111.341568), 141)
((27.832577, 111.341619), 141)
((27.832621, 111.34165), 142)
((27.832676, 111.341673), 142)
((27.832727, 111.341707), 143)
((27.832778, 111.341746), 144)
((27.832818, 111.341772), 143)
((27.832853, 111.341788), 143)
((27.832901, 111.341812), 144)
((27.832946, 111.341859), 146)
((27.832988, 111.341897), 146)
((27.833035, 111.341917), 147)
((27.833074, 111.341932), 149)
((27.833115, 111.341944), 149)
((27.833149, 111.341974), 150)
((27.833185, 111.341995), 151)
((27.833216, 111.342026), 151)
((27.833249, 111.34205), 152)
((27.833291, 111.34208), 152)
((27.833322, 111.342104), 153)
((27.833358, 111.342123), 154)
((27.833398, 111.342142), 154)
((27.833438, 111.342163), 154)
((27.833478, 111.342185), 154)
((27.833516, 111.342208), 155)
((27.833556, 111.342233), 154)
((27.833596, 111.342257), 154)
((27.833635, 111.34228), 154)
((27.833673, 111.342304), 155)
((27.833714, 111.342326), 155)
((27.833755, 111.342348), 155)
((27.833799, 111.342366), 156)
((27.833847, 111.342391), 156)
((27.833884, 111.342425), 156)
((27.833921, 111.342443), 156)
((27.833969, 111.342476), 155)
((27.834007, 111.342502), 156)
((27.834041, 111.342527), 155)
((27.834084, 111.342557), 155)
((27.834132, 111.342598), 156)
((27.834176, 111.342623), 156)
((27.834224, 111.342656), 156)
((27.834269, 111.342691), 155)
((27.834318, 111.342727), 155)
((27.834365, 111.342753), 154)
((27.834408, 111.342782), 154)
((27.83446, 111.34281), 154)
((27.834507, 111.342851), 154)
((27.834557, 111.342901), 154)
((27.834609, 111.34295), 154)
((27.834646, 111.342979), 154)
((27.83469, 111.34302), 154)
((27.834733, 111.343052), 154)
((27.834782, 111.343086), 154)
((27.834821, 111.343117), 154)
((27.834859, 111.343157), 155)
((27.834896, 111.343188), 156)
((27.83493, 111.343225), 156)
((27.834974, 111.343268), 156)
((27.835013, 111.343323), 156)
((27.835053, 111.343367), 156)
((27.835087, 111.343404), 156)
((27.835125, 111.343448), 156)
((27.835158, 111.343493), 156)
((27.835194, 111.343525), 157)
((27.83523, 111.343569), 159)
((27.835267, 111.343607), 160)
((27.835289, 111.343656), 160)
((27.835313, 111.343709), 159)
((27.835338, 111.343757), 160)
((27.835355, 111.343804), 160)
((27.835377, 111.343852), 160)
((27.835405, 111.343885), 160)
((27.835427, 111.34393), 160)
((27.835454, 111.343972), 161)
((27.835482, 111.344018), 161)
((27.835509, 111.344066), 161)
((27.835537, 111.344121), 162)
((27.835566, 111.344171), 161)
((27.835596, 111.34422), 161)
((27.835618, 111.344255), 161)
((27.835649, 111.344312), 162)
((27.835668, 111.344358), 162)
((27.835688, 111.344406), 162)
((27.83571, 111.344458), 162)
((27.83574, 111.344505), 162)
((27.835768, 111.344548), 161)
((27.835793, 111.344591), 161)
((27.835816, 111.34463), 161)
((27.835843, 111.344681), 160)
((27.83588, 111.344729), 160)
((27.8359, 111.34478), 160)
((27.835917, 111.344829), 160)
((27.83594, 111.34487), 160)
((27.835959, 111.344915), 160)
((27.835984, 111.344958), 159)
((27.836013, 111.345007), 159)
((27.836054, 111.345066), 159)
((27.83608, 111.345116), 159)
((27.836109, 111.345157), 159)
((27.836134, 111.345204), 158)
((27.836164, 111.345254), 158)
((27.836188, 111.345294), 158)
((27.836222, 111.345339), 158)
((27.836256, 111.345381), 158)
((27.836294, 111.345413), 157)
((27.836327, 111.345461), 157)
((27.836364, 111.345504), 157)
((27.836405, 111.34554), 156)
((27.83645, 111.34558), 156)
((27.836484, 111.34562), 156)
((27.836528, 111.345655), 156)
((27.836577, 111.34569), 156)
((27.836616, 111.345719), 155)
((27.836655, 111.345757), 155)
((27.836699, 111.345788), 155)
((27.836741, 111.345807), 155)
((27.836778, 111.345838), 155)
((27.836827, 111.345873), 155)
((27.836864, 111.345894), 155)
((27.836896, 111.345928), 155)
((27.836943, 111.345978), 156)
((27.836982, 111.345991), 156)
((27.837026, 111.346028), 155)
((27.837066, 111.346047), 155)
((27.837105, 111.346061), 155)
((27.837147, 111.346088), 155)
((27.837192, 111.346128), 155)
((27.837225, 111.346162), 156)
((27.837278, 111.346205), 156)
((27.837325, 111.346245), 156)
((27.837366, 111.346283), 156)
((27.837417, 111.346317), 156)
((27.837466, 111.34635), 157)
((27.83752, 111.346406), 157)
((27.83756, 111.34644), 157)
((27.837607, 111.346471), 157)
((27.837649, 111.346501), 157)
((27.837688, 111.346531), 157)
((27.83772, 111.346552), 157)
((27.837762, 111.346564), 157)
((27.837807, 111.346576), 156)
((27.837857, 111.346626), 156)
((27.837905, 111.346663), 156)
((27.837949, 111.346698), 155)
((27.837992, 111.346723), 154)
((27.838031, 111.346765), 153)
((27.838072, 111.346789), 153)
((27.838117, 111.346828), 153)
((27.838161, 111.346869), 152)
((27.838215, 111.346899), 152)
((27.838252, 111.346931), 152)
((27.838296, 111.346954), 151)
((27.838341, 111.346986), 151)
((27.838391, 111.347022), 151)
((27.838431, 111.347041), 151)
((27.838477, 111.347065), 151)
((27.838518, 111.347101), 151)
((27.838562, 111.347136), 151)
((27.838605, 111.347167), 151)
((27.83865, 111.3472), 150)
((27.838691, 111.34724), 150)
((27.83873, 111.347278), 149)
((27.838771, 111.347318), 149)
((27.83881, 111.347352), 148)
((27.838864, 111.347389), 148)
((27.838908, 111.347418), 148)
((27.838958, 111.34744), 148)
((27.839008, 111.347471), 148)
((27.839051, 111.347493), 148)
((27.839106, 111.347531), 148)
((27.839151, 111.347553), 147)
((27.839195, 111.347581), 146)
((27.839257, 111.347603), 146)
((27.839308, 111.347618), 146)
((27.83936, 111.347633), 146)
((27.839415, 111.34765), 145)
((27.839474, 111.347665), 145)
((27.839529, 111.347678), 144)
((27.839586, 111.347699), 144)
((27.839649, 111.347717), 144)
((27.839711, 111.347732), 144)
((27.839769, 111.347761), 144)
((27.839839, 111.347777), 143)
((27.83991, 111.347793), 143)
((27.839977, 111.347813), 144)
((27.840048, 111.347827), 144)
((27.840125, 111.347853), 145)
((27.840196, 111.347886), 144)
((27.840264, 111.347909), 144)
((27.840338, 111.347927), 145)
((27.840415, 111.347954), 145)
((27.840484, 111.347972), 146)
((27.840565, 111.348), 146)
((27.840644, 111.348005), 146)
((27.840722, 111.348035), 146)
((27.840803, 111.34806), 146)
((27.840882, 111.348086), 147)
((27.840963, 111.348116), 147)
((27.841041, 111.348139), 147)
((27.841137, 111.348166), 146)
((27.841219, 111.348179), 146)
((27.841314, 111.34818), 146)
((27.841396, 111.34818), 146)
((27.841481, 111.348176), 146)
((27.841557, 111.34816), 146)
((27.841634, 111.348139), 146)
((27.841703, 111.348118), 146)
((27.841779, 111.348091), 148)
((27.841851, 111.348058), 151)
((27.841927, 111.348031), 152)
((27.841996, 111.348012), 152)
((27.842069, 111.347982), 153)
((27.842141, 111.347957), 154)
((27.842207, 111.347932), 153)
((27.842276, 111.34791), 154)
((27.842344, 111.347896), 154)
((27.842424, 111.3479), 154)
((27.842491, 111.347894), 153)
((27.842567, 111.347918), 153)
((27.842632, 111.347934), 154)
((27.842713, 111.347978), 154)
((27.842783, 111.348005), 154)
((27.842849, 111.348039), 153)
((27.842916, 111.348085), 153)
((27.842982, 111.348129), 153)
((27.84306, 111.348176), 152)
((27.843126, 111.348226), 152)
((27.843189, 111.348274), 153)
((27.843257, 111.34832), 153)
((27.843326, 111.348362), 153)
((27.843392, 111.348403), 153)
((27.843462, 111.348442), 153)
((27.843536, 111.348496), 153)
((27.843606, 111.348535), 153)
((27.843675, 111.348579), 153)
((27.84375, 111.348619), 152)
((27.843822, 111.348655), 152)
((27.843886, 111.348691), 152)
((27.843966, 111.348734), 152)
((27.844043, 111.348773), 150)
((27.844115, 111.348809), 150)
((27.844188, 111.348833), 150)
((27.844254, 111.348865), 149)
((27.844322, 111.348899), 149)
((27.844398, 111.348934), 149)
((27.844473, 111.348974), 149)
((27.844544, 111.349008), 149)
((27.844623, 111.349044), 148)
((27.844697, 111.349083), 148)
((27.844773, 111.349113), 148)
((27.844846, 111.349146), 148)
((27.844914, 111.349177), 148)
((27.844999, 111.349199), 148)
((27.845076, 111.349233), 147)
((27.84515, 111.349265), 148)
((27.845219, 111.349287), 148)
((27.845289, 111.349321), 148)
((27.84536, 111.349342), 148)
((27.84542, 111.349373), 148)
((27.845479, 111.349408), 149)
((27.84554, 111.349439), 149)
((27.845601, 111.349471), 149)
((27.845673, 111.349503), 150)
((27.845726, 111.349532), 151)
((27.845787, 111.34956), 152)
((27.845846, 111.349581), 152)
((27.845898, 111.349607), 152)
((27.845952, 111.349631), 152)
((27.846009, 111.349659), 153)
((27.846052, 111.349671), 152)
((27.84611, 111.349703), 153)
((27.846163, 111.349739), 153)
((27.846214, 111.349762), 153)
((27.846268, 111.349788), 152)
((27.846327, 111.349819), 152)
((27.846385, 111.349846), 152)
((27.84644, 111.349875), 152)
((27.846494, 111.349924), 152)
((27.846543, 111.34996), 152)
((27.846588, 111.349993), 152)
((27.846636, 111.350025), 152)
((27.846692, 111.350056), 151)
((27.846745, 111.350081), 150)
((27.8468, 111.350122), 150)
((27.84686, 111.350159), 151)
((27.846913, 111.350201), 150)
((27.846983, 111.350238), 150)
((27.847043, 111.350273), 148)
((27.847102, 111.350292), 148)
((27.847164, 111.350317), 148)
((27.847238, 111.35034), 148)
((27.847314, 111.350356), 149)
((27.847389, 111.350357), 149)
((27.847464, 111.350351), 149)
((27.84754, 111.350347), 149)
((27.847607, 111.350332), 149)
((27.847677, 111.35031), 149)
((27.847745, 111.350287), 149)
((27.847827, 111.350273), 149)
((27.847904, 111.350261), 149)
((27.84798, 111.350252), 149)
((27.848051, 111.350233), 149)
((27.848126, 111.350214), 149)
((27.848211, 111.350187), 149)
((27.848283, 111.350156), 149)
((27.848361, 111.350135), 149)
((27.84844, 111.350115), 149)
((27.848516, 111.350099), 150)
((27.848588, 111.350089), 154)
((27.848654, 111.350074), 155)
((27.848725, 111.350055), 155)
((27.848799, 111.350045), 155)
((27.848869, 111.350047), 155)
((27.848932, 111.350045), 155)
((27.849006, 111.350053), 155)
((27.84907, 111.35006), 154)
((27.849127, 111.350064), 153)
((27.849184, 111.350064), 153)
((27.849238, 111.350069), 153)
((27.849301, 111.350069), 152)
((27.849362, 111.350078), 152)
((27.849427, 111.350096), 152)
((27.84949, 111.350108), 152)
((27.849554, 111.350113), 152)
((27.849629, 111.350121), 151)
((27.849696, 111.350135), 151)
((27.849761, 111.350144), 151)
((27.849821, 111.350166), 150)
((27.849887, 111.350172), 150)
((27.84995, 111.350178), 149)
((27.850019, 111.350172), 148)
((27.85009, 111.350158), 148)
((27.850157, 111.350146), 148)
((27.850226, 111.350127), 147)
((27.8503, 111.350116), 147)
((27.850381, 111.350101), 146)
((27.850447, 111.350086), 145)
((27.850503, 111.350091), 145)
((27.850574, 111.350072), 145)
((27.850645, 111.350051), 145)
((27.850715, 111.35004), 144)
((27.850788, 111.350032), 143)
((27.850872, 111.350017), 143)
((27.850956, 111.350024), 143)
((27.851043, 111.350015), 143)
((27.851116, 111.350014), 142)
((27.851199, 111.350002), 142)
((27.851283, 111.349996), 142)
((27.851382, 111.349988), 142)
((27.851478, 111.34999), 142)
((27.851581, 111.35), 141)
((27.851673, 111.350011), 141)
((27.851778, 111.350019), 141)
((27.851885, 111.350031), 141)
((27.851988, 111.350035), 141)
((27.852091, 111.350048), 141)
((27.85219, 111.350053), 141)
((27.852293, 111.350061), 141)
((27.852392, 111.350069), 141)
((27.852487, 111.350078), 142)
((27.852588, 111.35009), 141)
((27.852695, 111.350092), 141)
((27.85281, 111.350091), 141)
((27.852908, 111.350084), 141)
((27.85301, 111.350069), 141)
((27.853113, 111.35005), 141)
((27.853208, 111.350034), 141)
((27.853293, 111.350018), 141)
((27.853389, 111.350001), 141)
((27.853486, 111.349986), 141)
((27.853587, 111.349979), 142)
((27.853682, 111.349962), 143)
((27.853769, 111.349941), 144)
((27.853863, 111.349922), 144)
((27.853955, 111.349899), 143)
((27.854049, 111.34987), 143)
((27.854144, 111.349849), 143)
((27.854238, 111.349831), 143)
((27.854324, 111.349808), 143)
((27.854417, 111.349773), 143)
((27.8545, 111.349754), 144)
((27.854597, 111.349734), 145)
((27.854689, 111.349725), 145)
((27.854784, 111.349703), 146)
((27.854874, 111.349687), 146)
((27.854972, 111.349668), 146)
((27.855066, 111.34965), 147)
((27.85516, 111.349642), 146)
((27.855263, 111.349627), 146)
((27.855356, 111.349609), 145)
((27.85545, 111.349591), 145)
((27.855545, 111.349572), 144)
((27.855645, 111.349555), 144)
((27.855748, 111.349534), 144)
((27.855842, 111.349512), 144)
((27.855934, 111.349499), 144)
((27.856037, 111.349485), 144)
((27.856134, 111.349456), 144)
((27.856233, 111.34943), 144)
((27.856335, 111.349409), 143)
((27.856439, 111.349388), 143)
((27.85655, 111.349369), 143)
((27.856643, 111.349364), 144)
((27.856742, 111.34935), 144)
((27.856842, 111.349314), 144)
((27.856946, 111.349288), 145)
((27.857035, 111.349265), 145)
((27.857121, 111.349247), 145)
((27.857218, 111.349227), 145)
((27.857309, 111.3492), 144)
((27.857414, 111.349195), 146)
((27.857509, 111.349178), 147)
((27.857613, 111.349153), 148)
((27.857709, 111.349123), 149)
((27.8578, 111.349091), 149)
((27.857893, 111.349081), 149)
((27.857989, 111.349084), 149)
((27.858094, 111.34907), 149)
((27.858181, 111.349052), 149)
((27.858274, 111.349057), 149)
((27.858362, 111.349075), 149)
((27.858455, 111.349076), 148)
((27.858542, 111.349075), 147)
((27.858635, 111.349075), 148)
((27.858741, 111.349045), 148)
((27.85882, 111.349055), 147)
((27.858903, 111.34906), 147)
((27.85899, 111.349069), 148)
((27.859093, 111.349082), 148)
((27.859211, 111.349073), 148)
((27.859321, 111.349082), 147)
((27.859405, 111.349089), 147)
((27.859499, 111.349098), 147)
((27.859588, 111.349089), 147)
((27.859682, 111.349082), 147)
((27.859771, 111.349083), 147)
((27.859871, 111.34908), 147)
((27.85996, 111.34908), 148)
((27.860063, 111.349066), 147)
((27.860148, 111.349081), 147)
((27.860234, 111.349083), 146)
((27.860355, 111.349079), 146)
((27.860447, 111.349076), 146)
((27.860541, 111.349077), 145)
((27.860625, 111.349085), 145)
((27.860711, 111.349095), 144)
((27.860824, 111.349122), 143)
((27.860918, 111.349134), 143)
((27.861014, 111.349142), 143)
((27.86112, 111.349156), 143)
((27.861214, 111.349195), 144)
((27.861294, 111.349183), 144)
((27.861379, 111.349175), 143)
((27.861469, 111.34919), 143)
((27.861541, 111.34921), 143)
((27.86164, 111.349222), 145)
((27.861725, 111.349228), 145)
((27.861809, 111.349227), 145)
((27.861921, 111.349222), 145)
((27.862011, 111.349225), 145)
((27.862095, 111.349217), 145)
((27.862173, 111.349213), 146)
((27.862247, 111.349213), 147)
((27.862329, 111.34923), 147)
((27.862403, 111.349227), 147)
((27.862488, 111.349219), 147)
((27.862564, 111.349223), 147)
((27.862641, 111.349231), 147)
((27.862722, 111.349238), 148)
((27.8628, 111.349241), 148)
((27.862881, 111.349246), 148)
((27.86296, 111.349249), 147)
((27.863034, 111.349251), 147)
((27.863118, 111.349262), 147)
((27.8632, 111.349267), 148)
((27.863284, 111.349254), 148)
((27.86336, 111.349249), 148)
((27.863434, 111.349245), 148)
((27.863509, 111.349253), 148)
((27.863581, 111.349263), 149)
((27.863655, 111.349276), 149)
((27.863731, 111.349267), 150)
((27.8638, 111.349284), 150)
((27.86387, 111.349296), 151)
((27.863937, 111.349323), 151)
((27.86401, 111.349332), 151)
((27.864078, 111.34934), 151)
((27.86414, 111.349365), 152)
((27.864211, 111.349395), 152)
((27.864277, 111.34943), 152)
((27.864343, 111.349445), 152)
((27.864406, 111.349459), 152)
((27.864475, 111.349481), 152)
((27.864544, 111.349508), 150)
((27.864607, 111.349528), 149)
((27.864668, 111.349547), 147)
((27.86473, 111.349568), 145)
((27.864802, 111.34959), 144)
((27.864867, 111.349594), 144)
((27.864935, 111.349595), 143)
((27.865006, 111.349594), 141)
((27.865077, 111.349598), 140)
((27.86515, 111.34959), 140)
((27.865212, 111.349586), 140)
((27.86528, 111.349582), 140)
((27.865361, 111.349565), 140)
((27.865439, 111.349552), 139)
((27.865522, 111.349537), 140)
((27.865602, 111.349526), 140)
((27.865697, 111.349507), 140)
((27.86578, 111.349499), 140)
((27.865875, 111.349464), 140)
((27.865959, 111.349446), 140)
((27.866046, 111.349433), 140)
((27.866135, 111.349424), 141)
((27.866228, 111.349427), 137)
((27.866331, 111.349426), 136)
((27.866428, 111.349443), 135)
((27.866527, 111.349466), 136)
((27.866625, 111.349483), 136)
((27.866726, 111.349501), 137)
((27.866826, 111.349534), 139)
((27.866917, 111.34957), 139)
((27.867015, 111.349615), 139)
((27.867106, 111.349661), 139)
((27.867189, 111.349691), 140)
((27.867281, 111.349725), 141)
((27.86738, 111.349762), 142)
((27.86746, 111.349797), 143)
((27.867558, 111.349831), 143)
((27.867635, 111.34987), 143)
((27.867718, 111.349915), 142)
((27.867804, 111.34994), 142)
((27.867887, 111.349974), 142)
((27.86797, 111.350009), 143)
((27.868047, 111.350058), 143)
((27.868125, 111.350099), 143)
